,event_id,event_id_cnty,event_date,year,time_precision,latitude,longitude,level,radius,note_on_location,location,source,notes,number_of_report
954,JPPH_160319,JP/PH,3/19/16,2016,,14.7851272,120.2288138,2,0.4,,Subic Bay,https://www.rappler.com/world/regions/asia-pacific/126046-japan-submarine-visit-philippines-vietnam,"A Japanese submarine will make a port call in the Philippines for the first time in 15 years while accompanying naval ships will visit Vietnam's Cam Ranh Bay for the first time ever, Japan's navy said.",1
955,CNID_160319,CN/ID,3/19/16,2016,,1,107,3,0.7,,Natuna waters,https://www.straitstimes.com/asia/indonesia-to-charge-chinese-fishing-crew-with-poaching; https://www.abc.net.au/news/2016-03-21/indonesia-says-chinese-coast-guard-infringed-on-its-waters/7264368,Indonesia arrested the crew of eight from a Chinese fishing boat who were arrested for poaching near the Natunas. A CCG vessel intervened and prevented the Indonesian maritime authorities from seizing the Chinese fishing boat.,2
956,CNVN_160306,CN/VN,3/6/16,2016,2:00 PM,16.35,112.5,1,0.08,"16’21 ?? B?c, 112’30 ?? ?ông",near Lincoln Island,https://anninhthudo.vn/chinh-tri-xa-hoi/dieu-tra-vu-linh-trung-quoc-dung-sung-dao-tan-cong-tau-ca-quang-ngai/668351.antd; https://anninhthudo.vn/doi-song/ngu-dan-quang-nam-ke-lai-vu-tau-trung-quoc-cuop-pha-tau-ca/665207.antd,A CCG ship attacked a Vietnamese fishing vessel,2
957,CNUS_160305,CN/US,3/5/16,2016,,12,113,6,7.2,,South China Sea,http://www.rfi.fr/vi/chau-a/20160307-bien-dong-tau-trung-quoc-bam-sat-nhom-tau-san-bay-my-stennis; https://tinnong.thanhnien.vn/x-file/tau-trung-quoc-vay-kin-tau-san-bay-my-tren-bien-dong-56200.html,USS John C. Stennis was closely followed by a large number of Chinese naval ships while operating in the SCS,2
958,US_160302,US,3/2/16,2016,,12,113,6,7.2,,South China Sea,http://www.nhjd.net/article-2191-1.html,"The US Navy’s Seventh Fleet released pictures: On March 2, Chinese naval vessels monitored the US Navy Antitan missile cruiser passing the South China Sea",1
959,CNPH_160302,CN/PH,3/2/16,2016,,10.4999998,115.75,2,0.4,,Jackson Atoll,https://www.rappler.com/nation/124415-china-ships-quirino-atoll-philippines-south-china-sea; https://www.reuters.com/article/us-southchinasea-china-philippines/philippine-officials-say-china-blocked-access-to-disputed-south-china-sea-atoll-,A report quoted Kalayaan Mayor Eugenio Bito-onon Jr as saying up to 7 Chinese vessels had been deployed to Quirino Atoll off Palawan in the disputed Spratly Islands.,2
960,US_160301,US,3/1/16,2016,,12,113,6,7.2,,South China Sea,https://thanhnien.vn/the-gioi/my-dua-tau-san-bay-den-bien-dong-673978.html; https://www.voatiengviet.com/a/my-dua-them-tau-chien-vao-bien-dong/3219533.html,Aircraft carrier USS John C. Stennis entered the SCS to conduct periodic patrols,2
961,CNPH_160300,CN/PH,03/00/2016,2016,,15.1486111,117.7638889,2,0.4,,Scarborough Shoal,https://www.reuters.com/article/us-southchinasea-china-philippines/china-says-philippines-fishermen-used-fire-bombs-in-south-china-sea-idUSKCN0WO0W2,Philippines media reported that Chinese coast guardsmen hurled bottles at the Philippines fishermen. China said that Philippines fishermen threw fire bombs at Chinese law enforcement vessels in the South China Sea.,1
962,US_160226,US,2/26/16,2016,,12,113,6,7.2,,South China Sea,https://thanhnien.vn/the-gioi/tau-do-bo-my-tuan-tra-bien-dong-671939.html,USS Ashland (LSD 48) conducted a patrol in the South China Sea,1
963,IDMMMYPHVN_160222,ID/MM/MY/PH/VN,2/22/16,2016,,1,107,3,0.7,Natuna waters,5 different places in Indonesia,https://thanhnien.vn/the-gioi/indonesia-danh-chim-27-tau-ca-nuoc-ngoai-danh-bat-trai-phep-670139.html,Indonesia sank 27 foreign vessels caught fishing illegally in Indonesian waters,1
964,US_160130,US,1/30/16,2016,,15.7841667,111.2030556,2,0.4,,within 12 nautical miles of Triton Island,https://www.brookings.edu/wp-content/uploads/2016/07/The-US-FON-Program-in-the-South-China-Sea.pdf; https://mil.news.sina.com.cn/china/2018-11-30/doc-ihmutuec4985144.shtml; https://www.theguardian.com/world/2016/jan/30/south-china-sea-us-warship-triton-paracel-island; http://usa.chinadaily.com.cn/opinion/2016-04/20/content_24682272.htm; http://www.rfi.fr/vi/quoc-te/20160130-bien-dong-my-bat-ngo-cho-tau-tuan-tra-gan-dao-tri-ton-hoang-sa; https://www.reuters.com/article/us-usa-southchinasea-china/u-s-warship-sails-near-island-claimed-by-china-in-south-china-sea-idUSKCN0V8093; https://www.bbc.com/vietnamese/world/2016/01/160131_us_ship_scs,USS Curtis Wilbur sailed within 12 nautical miles of Triton Island in the Paracel Islands,7
965,CNVN_160118,CN/VN,1/18/16,2016,,16.069354,109.765646,4,0.7,,90 nautical miles from Da Nang,https://www.voatiengviet.com/a/tau-trung-quoc-tan-cong-don-dap-tau-ca-viet/3152583.html,"A steel-hulled  Chinese ship rammed a Vietnamese fishing vessel 2 times consecutively, causing damages to the vessel",1
966,CN_160115,CN,1/15/16,2016,,12,113,6,7.2,,South China Sea,https://thanhnien.vn/the-gioi/tau-chien-trung-quoc-tap-tran-ban-dan-that-o-bien-dong-659182.html,Chinese warships conducted a live fire exercise in the SCS,1
967,TWVN_160106_a,TW/VN,1/6/16,2016,7:30:00 AM/8:50:00 AM,10.374715,114.547738,1,0.08,,4nm East of Sand Cay,https://vtc.vn/thoi-su/tau-ca-quang-ngai-bi-tau-dai-loan-dam-manh-phun-voi-rong-xoi-xa-ar241017.html; https://vtc.vn/thoi-su/tau-ca-quang-ngai-bi-tau-dai-loan-dam-manh-phun-voi-rong-xoi-xa-ar241017.html,A Vietnamese fishing vessel was attacked with water cannon from two Taiwanese ships,2
968,CNVN_160101,CN/VN,1/1/16,2016,12:15 AM,16.233464,108.080462,1,0.08,,70 nautical miles from Con Co Island (Quang Tri). From Da Nang to Con Co,https://tuoitre.vn/tau-ca-bi-trung-quoc-dam-chim-chuan-bi-ra-hoang-sa-1044292.htm; https://anninhthudo.vn/chinh-tri-xa-hoi/phan-doi-tau-trung-quoc-dam-chim-tau-ca-viet-nam/654320.antd; https://tuoitre.vn/ngay-dau-nam-tau-ca-ngu-dan-viet-bi-dam-chim-1031245.htm; https://nld.com.vn/thoi-su-trong-nuoc/phan-doi-tau-trung-quoc-vo-nhan-dao-dam-chim-tau-ca-viet-nam-20160104144841504.htm,noon 1-1 when fishing vessel QNg 98459 was on its way from Da Nang to the position about 70 nautical miles from Con Co Island (Quang Tri) when it was sunk by a Chinese steel-shelled fishing vessel. 10 fishermen aboard were fortunate to escape due to timely rescue by Quang Ngai fishing boats.,4
969,VN_160100,VN,01/00/2016,2016,,12,113,6,7.2,,South China Sea,https://www.voatiengviet.com/a/viet-nam-trien-khai-tau-ngam-ra-bien-dong-de-xua-duoi-trung-quoc/3136672.html,"
Vietnam's first modern Kilo-class submarine has begun patrolling disputed areas in the South China Sea in an attempt to prevent Chinese naval encroachment, which is a dozen times large",1
970,ID_160000,ID,00/00/2016,2016,,1,107,3,0.7,,Natuna waters,http://m.haiwainet.cn/mi00le/232591/2016/0620/content_30018350_1.html,"According to Indonesia ’s “Jakarta Post” report, Indonesian Navy spokesman E00ie Suzipto said on the 18th that the country ’s warship KRI Imam Bonjol-383 received intelligence from the Navy ’s high-altitude surveillance department, and 12 foreign ships were approaching the country ’s Riau Fishing in Natuna waters of the province. When the Indonesian warship approached, these foreign ships tried to escape. The Indonesian warship started chasing and firing warnings, but the foreign ship ignored it and one of the 12 ships was intercepted.
",1
971,CN_160000_a,CN,00/00/2016,2016,,16.67469,108.861042,1,0.08,47.5 nm,Northeast region of Son Tra 45 to 50 nautical miles,https://dantri.com.vn/chinh-tri/tau-trinh-sat-trung-quoc-gia-dang-tau-ca-vao-sau-lanh-hai-viet-nam-20160108121228609.htm,"264 Chinese ships infringed upon maritime sovereignty. Including 207 fishing vessels infringing on the fishing sovereignty in the Northeast region of Son Tra 45 to 50 nautical miles, 1 Chinese fishing boat deep into the inland waters of Vietnam, 56 turns of Chinese law enforcement vessels reconnaissance activities at 116, 144 and 145 oil and gas blocks under Vietnam's territorial waters, 4 cases of military ships and law enforcement vessels chasing fishing vessels of Da Nang and Quang Ngai while fishing activities in Hoang Sa area.",1
972,CN_160000_b,CN,00/00/2016,2016,,15.099506,111.594891,4,0.7,300 km 90 degrees from Quang Ngai,Vietnam's waters,https://dantri.com.vn/chinh-tri/tau-trinh-sat-trung-quoc-gia-dang-tau-ca-vao-sau-lanh-hai-viet-nam-20160108121228609.htm,"264 Chinese ships infringed upon maritime sovereignty. Including 207 fishing vessels infringing on the fishing sovereignty in the Northeast region of Son Tra 45 to 50 nautical miles, 1 Chinese fishing boat deep into the inland waters of Vietnam, 56 turns of Chinese law enforcement vessels reconnaissance activities at 116, 144 and 145 oil and gas blocks under Vietnam's territorial waters, 4 cases of military ships and law enforcement vessels chasing fishing vessels of Da Nang and Quang Ngai while fishing activities in Hoang Sa area.",1
973,CN_160000_c,CN,00/00/2016,2016,,16.4654,108.8198,2,0.4,116: https://www.vms-south.vn/thong-bao-hang-hai/thong-bao/ve-viec-hoat-dong-khao-sat-dia-hoa-cong-trinh-dau-khi-tai-lo-114-116-ngoai-khoi-viet-nam,"116, 144 and 145 oil and gas blocks under Vietnam's territorial waters",https://dantri.com.vn/chinh-tri/tau-trinh-sat-trung-quoc-gia-dang-tau-ca-vao-sau-lanh-hai-viet-nam-20160108121228609.htm,"264 Chinese ships infringed upon maritime sovereignty. Including 207 fishing vessels infringing on the fishing sovereignty in the Northeast region of Son Tra 45 to 50 nautical miles, 1 Chinese fishing boat deep into the inland waters of Vietnam, 56 turns of Chinese law enforcement vessels reconnaissance activities at 116, 144 and 145 oil and gas blocks under Vietnam's territorial waters, 4 cases of military ships and law enforcement vessels chasing fishing vessels of Da Nang and Quang Ngai while fishing activities in Hoang Sa area.",1
974,CN_160000_c,CN,00/00/2016,2016,,14.5,111.6422,5,1.8,144 - 145: https://www.vms-south.vn/thong-bao-hang-hai/thong-bao/ve-hoat-dong-nghien-cuu-khoa-hoc-tai-khu-vuc-lo-dau-khi-144-145,"116, 144 and 145 oil and gas blocks under Vietnam's territorial waters",https://dantri.com.vn/chinh-tri/tau-trinh-sat-trung-quoc-gia-dang-tau-ca-vao-sau-lanh-hai-viet-nam-20160108121228609.htm,"264 Chinese ships infringed upon maritime sovereignty. Including 207 fishing vessels infringing on the fishing sovereignty in the Northeast region of Son Tra 45 to 50 nautical miles, 1 Chinese fishing boat deep into the inland waters of Vietnam, 56 turns of Chinese law enforcement vessels reconnaissance activities at 116, 144 and 145 oil and gas blocks under Vietnam's territorial waters, 4 cases of military ships and law enforcement vessels chasing fishing vessels of Da Nang and Quang Ngai while fishing activities in Hoang Sa area.",1
975,CN_160000_d,CN,00/00/2016,2016,,16.666667,112.333333,5,1.8,,Paracel Islands,https://dantri.com.vn/chinh-tri/tau-trinh-sat-trung-quoc-gia-dang-tau-ca-vao-sau-lanh-hai-viet-nam-20160108121228609.htm,"264 Chinese ships infringed upon maritime sovereignty. Including 207 fishing vessels infringing on the fishing sovereignty in the Northeast region of Son Tra 45 to 50 nautical miles, 1 Chinese fishing boat deep into the inland waters of Vietnam, 56 turns of Chinese law enforcement vessels reconnaissance activities at 116, 144 and 145 oil and gas blocks under Vietnam's territorial waters, 4 cases of military ships and law enforcement vessels chasing fishing vessels of Da Nang and Quang Ngai while fishing activities in Hoang Sa area.",1
976,CN_151216,CN,12/16/15,2015,,12,113,6,7.2,,South China Sea,https://thanhnien.vn/the-gioi/trung-quoc-dien-tap-tan-cong-bang-ten-lua-hanh-trinh-tren-bien-dong-648165.html,China conducted exercises in the SCS,1
977,PHVN_151126,PH/VN,11/26/15,2015,6:15 PM,9.35,115.45,1,0.08,9021’N – 115027’E,30 nautical miles from Alicia Annie Reef,https://tuoitre.vn/ngu-dan-quang-ngai-bi-ban-chet-tren-bien-1011670.htm; https://www.voatiengviet.com/a/ngu-dan-quang-ngai-bi-ban-chet-o-truong-sa/3080441.html; https://www.bbc.com/vietnamese/vietnam/2015/11/151130_fisherman_shot; https://www.mard.gov.vn/Pages/ngu-dan-quang-ngai-bi-ban-chet-tren-vung-bien-truong-sa-29232.aspx; https://www.tienphong.vn/xa-hoi/thu-pham-ban-chet-ngu-dan-o-truong-sa-la-nguoi-philippines-940795.tpo,A (2?) foreign vessel approached a Vietnamese fishing vessel. Its armed crew entered the Vietnamese vessel and shot a crew member dead.,5
978,CNVN_151113,CN/VN,11/13/15,2015,9:30 AM,10.53,113.51,1,0.08,"10,53 ?? V? B?c; 113,51 ?? Kinh ?ông",13-14 nautical miles from Subi Reef,https://anninhthudo.vn/chinh-tri-xa-hoi/phan-doi-viec-tau-chien-trung-quoc-ngan-can-tau-tiep-te-viet-nam-tren-bien-dong/647101.antd,"Chinese ships blocked Vietnamese replenishment ship's way, forcing the ship to change its direction",1
979,JPUS_151028,JP/US,10/28/15,2015,,7.034444,116.748333,2,0.4,Tanjung Simpang Mengayau,Northern Borneo,https://thanhnien.vn/the-gioi/chien-ham-nhat-dien-tap-voi-tau-san-bay-my-tren-bien-dong-627311.html; https://www.voatiengviet.com/a/hai-quan-my-nhat-thao-duot-chung-lan-dau-o-bien-dong/3030964.html,Japan and US conducted joint exercises,2
980,US_151027,US,10/27/15,2015,,10.923611,114.084722,2,0.4,Subi Reef,"Northeast Cay (occupied by the Philippines), Southwest Cay (occupied by Vietnam), South Reef (occupied by Vietnam) and Sandy Cay (unoccupied), Mischief Reef, Subi Reef",https://www.brookings.edu/wp-content/uploads/2016/07/The-US-FON-Program-in-the-South-China-Sea.pdf; http://usa.chinadaily.com.cn/opinion/2016-04/20/content_24682272.htm; https://www.rappler.com/world/regions/asia-pacific/110746-us-send-warship-close-south-china-sea-islets; http://www.rfi.fr/vi/chau-a/20151028-my-tuan-tra-bien-dong-de-tran-an-dong-minh; https://www.reuters.com/article/us-southchinasea-usa/u-s-navy-destroyer-nears-islands-built-by-china-in-south-china-sea-idUSKCN0SK2AC20151026; https://tinnong.thanhnien.vn/x-file/tau-khu-truc-uss-lassen-cua-my-quen-mat-bien-dong-hon-10-nam-nay-55243.html; https://anninhthudo.vn/quan-su/tau-hai-quan-my-hoan-tat-tuan-tra-dao-nhan-tao-tren-bien-dong/641120.antd; https://www.voatiengviet.com/a/my-dieu-tau-chien-vao-truong-sa/3024495.html,USS Lassen sailed within 12nm of artificial islands in the disputed waters,8
981,US_151027,US,10/27/15,2015,,11.466667,114.35,2,0.4,Northeast Cay,China's Zhubi Reef,https://www.brookings.edu/wp-content/uploads/2016/07/The-US-FON-Program-in-the-South-China-Sea.pdf; http://usa.chinadaily.com.cn/opinion/2016-04/20/content_24682272.htm; https://www.rappler.com/world/regions/asia-pacific/110746-us-send-warship-close-south-china-sea-islets; http://www.rfi.fr/vi/chau-a/20151028-my-tuan-tra-bien-dong-de-tran-an-dong-minh; https://www.reuters.com/article/us-southchinasea-usa/u-s-navy-destroyer-nears-islands-built-by-china-in-south-china-sea-idUSKCN0SK2AC20151026; https://tinnong.thanhnien.vn/x-file/tau-khu-truc-uss-lassen-cua-my-quen-mat-bien-dong-hon-10-nam-nay-55243.html; https://anninhthudo.vn/quan-su/tau-hai-quan-my-hoan-tat-tuan-tra-dao-nhan-tao-tren-bien-dong/641120.antd; https://www.voatiengviet.com/a/my-dieu-tau-chien-vao-truong-sa/3024495.html,USS Lassen sailed within 12nm of artificial islands in the disputed waters,8
982,US_151027,US,10/27/15,2015,,11.428889,114.331667,2,0.4,Southwest Cay,Near South China Sea,https://www.brookings.edu/wp-content/uploads/2016/07/The-US-FON-Program-in-the-South-China-Sea.pdf; http://usa.chinadaily.com.cn/opinion/2016-04/20/content_24682272.htm; https://www.rappler.com/world/regions/asia-pacific/110746-us-send-warship-close-south-china-sea-islets; http://www.rfi.fr/vi/chau-a/20151028-my-tuan-tra-bien-dong-de-tran-an-dong-minh; https://www.reuters.com/article/us-southchinasea-usa/u-s-navy-destroyer-nears-islands-built-by-china-in-south-china-sea-idUSKCN0SK2AC20151026; https://tinnong.thanhnien.vn/x-file/tau-khu-truc-uss-lassen-cua-my-quen-mat-bien-dong-hon-10-nam-nay-55243.html; https://anninhthudo.vn/quan-su/tau-hai-quan-my-hoan-tat-tuan-tra-dao-nhan-tao-tren-bien-dong/641120.antd; https://www.voatiengviet.com/a/my-dieu-tau-chien-vao-truong-sa/3024495.html,USS Lassen sailed within 12nm of artificial islands in the disputed waters,8
983,US_151027,US,10/27/15,2015,,11.3875,114.298333,2,0.4,South Reef,Spratly Islands,https://www.brookings.edu/wp-content/uploads/2016/07/The-US-FON-Program-in-the-South-China-Sea.pdf; http://usa.chinadaily.com.cn/opinion/2016-04/20/content_24682272.htm; https://www.rappler.com/world/regions/asia-pacific/110746-us-send-warship-close-south-china-sea-islets; http://www.rfi.fr/vi/chau-a/20151028-my-tuan-tra-bien-dong-de-tran-an-dong-minh; https://www.reuters.com/article/us-southchinasea-usa/u-s-navy-destroyer-nears-islands-built-by-china-in-south-china-sea-idUSKCN0SK2AC20151026; https://tinnong.thanhnien.vn/x-file/tau-khu-truc-uss-lassen-cua-my-quen-mat-bien-dong-hon-10-nam-nay-55243.html; https://anninhthudo.vn/quan-su/tau-hai-quan-my-hoan-tat-tuan-tra-dao-nhan-tao-tren-bien-dong/641120.antd; https://www.voatiengviet.com/a/my-dieu-tau-chien-vao-truong-sa/3024495.html,USS Lassen sailed within 12nm of artificial islands in the disputed waters,8
984,US_151027,US,10/27/15,2015,,10.374722,114.48,2,0.4,Sand Cay,"Mischief Reef, Subi Reef",https://www.brookings.edu/wp-content/uploads/2016/07/The-US-FON-Program-in-the-South-China-Sea.pdf; http://usa.chinadaily.com.cn/opinion/2016-04/20/content_24682272.htm; https://www.rappler.com/world/regions/asia-pacific/110746-us-send-warship-close-south-china-sea-islets; http://www.rfi.fr/vi/chau-a/20151028-my-tuan-tra-bien-dong-de-tran-an-dong-minh; https://www.reuters.com/article/us-southchinasea-usa/u-s-navy-destroyer-nears-islands-built-by-china-in-south-china-sea-idUSKCN0SK2AC20151026; https://tinnong.thanhnien.vn/x-file/tau-khu-truc-uss-lassen-cua-my-quen-mat-bien-dong-hon-10-nam-nay-55243.html; https://anninhthudo.vn/quan-su/tau-hai-quan-my-hoan-tat-tuan-tra-dao-nhan-tao-tren-bien-dong/641120.antd; https://www.voatiengviet.com/a/my-dieu-tau-chien-vao-truong-sa/3024495.html,USS Lassen sailed within 12nm of artificial islands in the disputed waters,8
985,US_151027,US,10/27/15,2015,,9.9,115.533333,2,0.4,Mischief Reef,"Mischief Reef, Subi Reef",https://www.brookings.edu/wp-content/uploads/2016/07/The-US-FON-Program-in-the-South-China-Sea.pdf; http://usa.chinadaily.com.cn/opinion/2016-04/20/content_24682272.htm; https://www.rappler.com/world/regions/asia-pacific/110746-us-send-warship-close-south-china-sea-islets; http://www.rfi.fr/vi/chau-a/20151028-my-tuan-tra-bien-dong-de-tran-an-dong-minh; https://www.reuters.com/article/us-southchinasea-usa/u-s-navy-destroyer-nears-islands-built-by-china-in-south-china-sea-idUSKCN0SK2AC20151026; https://tinnong.thanhnien.vn/x-file/tau-khu-truc-uss-lassen-cua-my-quen-mat-bien-dong-hon-10-nam-nay-55243.html; https://anninhthudo.vn/quan-su/tau-hai-quan-my-hoan-tat-tuan-tra-dao-nhan-tao-tren-bien-dong/641120.antd; https://www.voatiengviet.com/a/my-dieu-tau-chien-vao-truong-sa/3024495.html,USS Lassen sailed within 12nm of artificial islands in the disputed waters,8
986,CNVN_151000,CN/VN,10/00/2015,2015,,16.666667,112.333333,5,1.8,,Paracel Islands,https://thanhnien.vn/the-gioi/hai-canh-trung-quoc-gay-han-nhieu-nhat-o-bien-dong-741865.html,2 Chinese maritime police ships prevented Vietnamese rescue ship SAR 412 from rescuing fishermen,1
987,CNVN_150929,CN/VN,9/29/15,2015,,16.53333,111.58333,1,0.08,"16032’ V? B?c, 111035’ Kinh ?ông","near Crescent Group (Luoi Liem island in Vietnamese), Paracel Islands",https://anninhthudo.vn/chinh-tri-xa-hoi/phan-doi-tau-trung-quoc-dam-chim-tau-ca-viet-nam/638755.antd; https://nld.com.vn/thoi-su-trong-nuoc/10-ngu-dan-bi-trung-quoc-dam-chim-tau-tai-hoang-sa-ve-bo-an-toan-20151013110319878.htm; https://anninhthudo.vn/chinh-tri-xa-hoi/phan-doi-tau-trung-quoc-dam-chim-tau-ca-viet-nam/638755.antd; https://thanhnien.vn/thoi-su/tau-ca-quang-ngai-lai-bi-trung-quoc-tan-cong-cuop-tai-san-o-hoang-sa-620123.html; https://www.voatiengviet.com/a/tau-trung-quoc-tan-cong-dam-chim-tau-ca-cua-ngu-dan-viet/3007487.html,"Chinese fisheries surveillance vessel chased and rammed Vietnamese fishing vessel, beat its crew and robbed the vessel",5
988,IDVN_150907,ID/VN,9/7/15,2015,,1,107,3,0.7,,Natuna waters,https://www.mongabay.co.id/2015/09/10/kapal-hong-kong-masih-menangkap-ikan-di-natuna/,Ministry of Maritime Affairs and Fisheries vessel arrested 4 Vietnamese fishing vessels in the Natunas.,1
989,IDVN_150900,ID/VN,09/00/2015,2015,,1,107,3,0.7,,Natuna waters,https://www.mongabay.co.id/2015/10/07/lakukan-illegal-transhipment-kapal-asal-thailand-yang-ditangkap-di-sabang-ini-malah-melawan/,Marine Police vessel arrested 1 Vietnamese fishing vessel in the Natunas in late September 2015.,1
990,CN_150826,CN,8/26/15,2015,,17.1401,110.00825,1,0.08,VesselFinder,Near Triton Island,http://www.rfi.fr/vi/viet-nam/20150826-bien-dong-gian-khoan-trung-quoc-van-trong-vung-bien-tranh-chap-voi-viet-nam,Chinese oil rig stationed 110nm off the coast of Vietnam,1
991,CN_150826,CN,8/26/15,2015,,17.1401,110.0082,1,0.08,VesselFinder,Near Triton Island,http://www.rfi.fr/vi/viet-nam/20150826-bien-dong-gian-khoan-trung-quoc-van-trong-vung-bien-tranh-chap-voi-viet-nam,Chinese oil rig stationed 110nm off the coast of Vietnam,1
992,IDMYPHTHVN_150818,ID/MY/PH/TH/VN,8/18/15,2015,,12,113,6,7.2,,South China Sea,https://www.voatiengviet.com/a/indonesia-danh-chim-tau-ca-vietnam/2923663.html,"Indonesia sank 34 foreign vessels caught fishing illegally in Indonesian waters, including vessels of Vietnam, Thailand, Philippines, Malaysia",1
993,IDVN_150811,ID/VN,8/11/15,2015,,1,107,3,0.7,,Natuna waters,https://news.detik.com/berita/d-2989036/kapal-berbendera-mongolia-yang-diamankan-tni-al-dicurigai-perompak-kapal-singapura,"In the Natunas, Indonesian Navy ship arrested a Mongolian-flagged ship from Vietnam that was suspected to be engaging in piracy earlier in the Malacca Strait. (i.e. stealing a Singapore ship MT Joaquim on August 8)",1
994,CN_150728,CN,7/28/15,2015,,12,113,6,7.2,,South China Sea,https://thanhnien.vn/thoi-su/quoc-phong/hon-100-tau-chien-trung-quoc-tap-tran-ban-dan-that-o-bien-dong-590536.html; https://www.reuters.com/article/us-southchinasea-china-military/china-conducts-air-sea-drills-in-south-china-sea-idUSKCN0Q218S20150728,China conducted air and sea drills in the South China Sea,2
995,IDVN_150726,ID/VN,7/26/15,2015,,1,107,3,0.7,,Natuna waters,https://www.antaranews.com/berita/508786/kri-clurit-641-tangkap-dua-kapal-ikan-vietnam#mobile-src,Indonesian Navy vessel arrested 2 Vietnamese fishing vessels in the Natunas.,1
996,CN_150722,CN,7/22/15,2015,,18.252778,109.511667,2,0.4,Hainan island,Hainan and Paracel Islands,https://thanhnien.vn/the-gioi/trung-quoc-bao-bien-cuoc-tap-tran-chiem-dao-o-bien-dong-589513.html; https://viettimes.vn/trung-quoc-dung-tau-dem-khi-tap-tran-chiem-dao-o-bien-dong-14753.html; v,China conducted exercises in Hainan's area and Paracel Islands from July 22 - 31 2015,3
997,CN_150722,CN,7/22/15,2015,,16.666667,112.333333,5,1.8,Paracel Island,Hainan and Paracel Islands,https://thanhnien.vn/the-gioi/trung-quoc-bao-bien-cuoc-tap-tran-chiem-dao-o-bien-dong-589513.html; https://viettimes.vn/trung-quoc-dung-tau-dem-khi-tap-tran-chiem-dao-o-bien-dong-14753.html; v,China conducted exercises in Hainan's area and Paracel Islands from July 22 - 31 2015,3
998,PHUS_150720,PH/US,7/20/15,2015,,14.80234,119.75303,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
999,PHUS_150720,PH/US,7/20/15,2015,,14.76625,119.87863,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1000,PHUS_150720,PH/US,7/20/15,2015,,14.71776,120.0368,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1001,PHUS_150720,PH/US,7/20/15,2015,,14.72688,120.19494,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1002,PHUS_150720,PH/US,7/20/15,2015,,14.8103,120.2789,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1003,PHUS_150720,PH/US,7/20/15,2015,,14.81484,120.28944,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1004,PHUS_150720,PH/US,7/20/15,2015,,14.81482,120.28942,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1005,PHUS_150720,PH/US,7/20/15,2015,,14.81486,120.28942,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1006,PHUS_150720,PH/US,7/20/15,2015,,14.81483,120.28942,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1007,PHUS_150720,PH/US,7/20/15,2015,,14.81485,120.28942,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
1008,PHUS_150720,PH/US,7/20/15,2015,,14.81484,120.28942,1,0.08,VesselFinder,Near South China Sea,https://www.rappler.com/nation/99920-us-navy-rescue-filipino-fishermen,A United States Navy ship on its way to Subic rescued 11 Filipino fishermen from Pangasinan who were earlier reported missing off the West Philippine Sea (South China Sea).,1
